,checkin_id,created_at,rating_score,user_id,beer_id,beer_name,beer_style,beer_slug,brewery_name,brewery_country,brewery_city,venue_country,venue_city
1774,652241939,2018,3.5,1279815,2841996,Summer Sourrender,Sour - Fruited,jungle-brewery-summer-sourrender,Jungle Brewery,Belarus,Юзуфово,Belarus,
1775,649439254,2018,3.5,1279815,2831929,Tart Session IPA,IPA - Session / India Session Ale,taler-taler-tart-session-ipa,Taler (Талер),Belarus,Minsk,Belarus,Мінск
1776,649438610,2018,3.5,1279815,2596132,Аліварскі Квас,Kvass,pi-zavod-alivaryya-alivaria-brewery-alivarski-kvas,Пивоваренная компания «Аливария» (Alivaria Brewery),Belarus,Минск,Belarus,Мінск
1777,649437654,2018,3.25,1279815,21655,Alivaria Beloe Zoloto (Аливария Белое Золото),Wheat Beer - Witbier,pi-zavod-alivaryya-alivaria-brewery-alivaria-beloe-zoloto-alivariya-beloe-zoloto,Пивоваренная компания «Аливария» (Alivaria Brewery),Belarus,Минск,Belarus,Мінск
1778,648869426,2018,4.0,1279815,1722897,Passion Is My Confession,Sour - Fruited Berliner Weisse,af-brew-passion-is-my-confession,AF Brew,Russia,Saint Petersburg,Belarus,Minsk
1779,648686852,2018,3.75,1279815,1094107,My Wheatberry Nights,Wheat Beer - American Pale Wheat,af-brew-my-wheatberry-nights,AF Brew,Russia,Saint Petersburg,Belarus,Minsk
1780,648684596,2018,3.5,1279815,2812117,Summer Flame,Sour - Fruited Berliner Weisse,new-riga-s-brewery-summer-flame,New Riga's Brewery,Russia,Лешково,Belarus,Minsk
1781,648639600,2018,3.0,1279815,2684821,White Side,IPA - White,13-litar-white-side,13 Litar,Belarus,д. Теребунь,Belarus,Мінск
1782,648638772,2018,3.5,1279815,2831929,Tart Session IPA,IPA - Session / India Session Ale,taler-taler-tart-session-ipa,Taler (Талер),Belarus,Minsk,Belarus,Мінск
1783,648638128,2018,3.5,1279815,2830802,Black Cloud,Porter - Other,blood-brothers-brewery-black-cloud,Blood Brothers Brewery,Belarus,,Belarus,Мінск
1784,648098608,2018,3.5,1279815,1977456,Staburags Baltais,Wheat Beer - Witbier,lacplesis-staburags-baltais,Lāčplēsis,Latvia,Liepāja,Belarus,Мінск
1785,647904441,2018,3.5,1279815,1659138,IPA,IPA - Session / India Session Ale,alkimikis-ipa,Alķīmiķis,Latvia,Riga,Belarus,Мінск
1786,647565334,2018,3.5,1279815,1423226," Пшанічнае пiва, Светлае ",Hefeweizen,lidskoe-pivo-lidskoe-pivo-pshanichnae-piva-svetlae,Lidskoe Pivo (Лидское Пиво),Belarus,Lida,Belarus,Мінск
1787,647558025,2018,4.0,1279815,2573298,Insider Cider 2 (Hoppy Edition),Cider - Traditional,selfmade-brewery-insider-cider-2-hoppy-edition,Selfmade Brewery,Russia,Moscow,Belarus,Minsk
1788,647557865,2018,3.75,1279815,309806,Mosaic IPA,IPA - American,af-brew-mosaic-ipa,AF Brew,Russia,Saint Petersburg,Belarus,Minsk
1789,647557492,2018,4.25,1279815,2808319,Uppricot,Sour - Other,selfmade-brewery-uppricot,Selfmade Brewery,Russia,Moscow,Belarus,Minsk
1790,647096657,2018,4.5,1279815,2808319,Uppricot,Sour - Other,selfmade-brewery-uppricot,Selfmade Brewery,Russia,Moscow,Belarus,Мінск
1791,647061360,2018,4.25,1279815,2787744,Pizza Boy,Sour - Fruited Gose,selfmade-brewery-pizza-boy,Selfmade Brewery,Russia,Moscow,Belarus,Мінск
1792,647019476,2018,4.0,1279815,2786618,Dessert Eagle,Stout - Milk / Sweet,selfmade-brewery-dessert-eagle,Selfmade Brewery,Russia,Moscow,Belarus,Мінск
1793,647017534,2018,4.25,1279815,2808319,Uppricot,Sour - Other,selfmade-brewery-uppricot,Selfmade Brewery,Russia,Moscow,Belarus,Мінск
1794,646161236,2018,2.75,1279815,2574262,München Lager (2018-),Lager - Helles,staromestny-pivovar-staromestnyj-pivovar-munchen-lager-2018,Staromestny Pivovar (Староместный Пивовар),Belarus,Minsk,Belarus,Мінск
1795,645860515,2018,3.25,1279815,2612762,Weißbier,Hefeweizen,staromestny-pivovar-staromestnyj-pivovar-weissbier,Staromestny Pivovar (Староместный Пивовар),Belarus,Minsk,Belarus,Мінск
1796,645745623,2018,4.0,1279815,2787744,Pizza Boy,Sour - Fruited Gose,selfmade-brewery-pizza-boy,Selfmade Brewery,Russia,Moscow,Belarus,Мінск
1797,645710597,2018,3.0,1279815,2808405,I'M TOO BUSY,Belgian Blonde,lajdak-brewery-i-m-too-busy,Łajdak Brewery,Belarus,,Belarus,Мінск
1798,645700759,2018,4.0,1279815,2631026,Stone Sorrel,Sour - Gose,selfmade-brewery-stone-sorrel,Selfmade Brewery,Russia,Moscow,Belarus,Мінск
1799,645691407,2018,4.25,1279815,2651072,Handle With Care,IPA - Imperial / Double,selfmade-brewery-handle-with-care,Selfmade Brewery,Russia,Moscow,Belarus,Minsk
1800,644060469,2018,3.5,1279815,1108798,Red Sails IPA,IPA - Imperial / Double,victory-art-brew-red-sails-ipa,Victory Art Brew,Russia,Ivanteyevka,Belarus,Мінск
1801,643676429,2018,3.75,1279815,2797639,Acidic,American Wild Ale,blood-brothers-brewery-acidic,Blood Brothers Brewery,Belarus,,Belarus,Мінск
1802,643675617,2018,4.0,1279815,2802422,Prime Time,Pale Ale - American,jungle-brewery-prime-time,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
1803,643435205,2018,3.5,1279815,2778066,Goseline Pump: Watermelon,Sour - Fruited Gose,af-brew-goseline-pump-watermelon,AF Brew,Russia,Saint Petersburg,Belarus,Minsk
1804,643434504,2018,3.75,1279815,2787744,Pizza Boy,Sour - Fruited Gose,selfmade-brewery-pizza-boy,Selfmade Brewery,Russia,Moscow,Belarus,Minsk
1805,643390323,2018,4.25,1279815,2796646,Your Quadruple Sour Passion Juice,Sour - Fruited,midnight-project-your-quadruple-sour-passion-juice,Midnight Project,Belarus,Tsentralny District,Belarus,Minsk
1806,643356990,2018,4.0,1279815,2802422,Prime Time,Pale Ale - American,jungle-brewery-prime-time,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
1807,642045076,2018,3.5,1279815,2708473,Goseline Pump: Apricot,Sour - Fruited Gose,af-brew-goseline-pump-apricot,AF Brew,Russia,Saint Petersburg,Belarus,Мінск
1808,642039695,2018,3.25,1279815,1811523,APA Azacca & Pekko,Pale Ale - American,wolf-s-brewery-volkovskaya-pivovarnya-apa-azacca-and-pekko,Wolf's Brewery (Волковская Пивоварня),Russia,Moscow,Belarus,Мінск
1809,642013999,2018,3.5,1279815,2802365,Hook Madness,IPA - Red,mad-frog-brewery-hook-madness,Mad Frog Brewery,Belarus,Большое Стиклево,Belarus,Мінск
1810,642013881,2018,3.5,1279815,2802563,"Hey, Beauty!",Wheat Beer - Witbier,mad-frog-brewery-hey-beauty,Mad Frog Brewery,Belarus,Большое Стиклево,Belarus,Мінск
1811,641208393,2018,3.25,1279815,2798742,Egibetskaya Smorodina (Егибетская смородина),Sour - Fruited,pan-kachyn-pan-kachyn-egibetskaya-smorodina-egibetskaya-smorodina,Pan Kachyn (Пан Качын),Belarus,Zhazhelka,Belarus,Мінск
1812,641190937,2018,3.5,1279815,2712982,ACID RUN,Sour - Other,mad-frog-brewery-acid-run,Mad Frog Brewery,Belarus,Большое Стиклево,Belarus,Мінск
1813,641139020,2018,3.5,1279815,2752819,Тарокко (Tarocco),Sour - Fruited,bakunin-brewing-co-tarokko-tarocco,Bakunin Brewing Co.,Russia,Saint Petersburg,Belarus,Minsk
1814,641109783,2018,3.75,1279815,2797639,Acidic,American Wild Ale,blood-brothers-brewery-acidic,Blood Brothers Brewery,Belarus,,Belarus,Мінск
1815,640282351,2018,3.5,1279815,2797522,Midwest,Pale Ale - American,valaduta-brovar-midwest,Valaduta Brovar,Belarus,Володута,Belarus,Мінск
1816,638029684,2018,2.75,1279815,1395269,Alivaria 1894 Premium,Lager - Vienna,pi-zavod-alivaryya-alivaria-brewery-alivaria-1894-premium,Пивоваренная компания «Аливария» (Alivaria Brewery),Belarus,Минск,Belarus,Минск
1817,637290223,2018,3.0,1279815,21655,Alivaria Beloe Zoloto (Аливария Белое Золото),Wheat Beer - Witbier,pi-zavod-alivaryya-alivaria-brewery-alivaria-beloe-zoloto-alivariya-beloe-zoloto,Пивоваренная компания «Аливария» (Alivaria Brewery),Belarus,Минск,Belarus,Минск
1818,637272663,2018,3.5,1279815,2596132,Аліварскі Квас,Kvass,pi-zavod-alivaryya-alivaria-brewery-alivarski-kvas,Пивоваренная компания «Аливария» (Alivaria Brewery),Belarus,Минск,Belarus,Мінск
1819,636969062,2018,4.0,1279815,2754015,Mako APA,Pale Ale - American,selfmade-brewery-mako-apa,Selfmade Brewery,Russia,Moscow,Belarus,Minsk
1820,636967987,2018,4.25,1279815,2752952,Stereo Vario: Calamansi And Mint,Sour - Fruited Berliner Weisse,af-brew-stereo-vario-calamansi-and-mint,AF Brew,Russia,Saint Petersburg,Belarus,Minsk
1821,636873716,2018,4.0,1279815,2775541,Unter Den Linden,Sour - Berliner Weisse,trye-beer-unter-den-linden,TRYE Beer,Belarus,Новое Поле,Belarus,Мінск
1822,636026800,2018,2.5,1279815,242229,LIDSKAE Pilsner (ЛІДСКАЕ Pilsner),Pilsner - Other,lidskoe-pivo-lidskoe-pivo-lidskae-pilsner-lidskae-pilsner,Lidskoe Pivo (Лидское Пиво),Belarus,Lida,Belarus,Мінск
1823,636003043,2018,3.75,1279815,2610481,In Bloom,IPA - Milkshake,bakunin-brewing-co-in-bloom,Bakunin Brewing Co.,Russia,Saint Petersburg,Belarus,Minsk
1824,636002867,2018,3.25,1279815,2766668,Let Cognac Mælk ,Stout - Milk / Sweet,to-ol-let-cognac-maelk,To Øl,Denmark,Copenhagen,Belarus,Minsk
1825,636002284,2018,3.5,1279815,2752950,Stereo Vario: Raspberry And Coffee,Sour - Fruited Berliner Weisse,af-brew-stereo-vario-raspberry-and-coffee,AF Brew,Russia,Saint Petersburg,Belarus,Мінск
1826,636001841,2018,3.25,1279815,2766670,Centennial SH,Pale Ale - American,13-litar-centennial-sh,13 Litar,Belarus,д. Теребунь,Belarus,Мінск
1827,635986818,2018,4.0,1279815,2775155,White Noise,IPA - White,valaduta-brovar-white-noise,Valaduta Brovar,Belarus,Володута,Belarus,Мінск
1828,634910727,2018,2.5,1279815,5860,Heineken,Lager - Euro Pale,heineken-heineken,Heineken,Netherlands,Zoeterwoude,Belarus,Минский р-н
1829,634497246,2018,3.75,1279815,707948,Bocmano Ūsai (Bosun’s Moustache),IPA - American,raudonu-plytu-alaus-dirbtuves-svyturys-bocmano-usai-bosun-s-moustache,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,Klaipėda,Belarus,Минский р-н
1830,634496905,2018,4.0,1279815,2751546,Please Recycle,Sour - Fruited Berliner Weisse,red-button-brewery-please-recycle,Red Button Brewery,Russia,Moscow,Belarus,Минский р-н
1831,633680678,2018,3.25,1279815,2759767,Cáscara,Sour - Other,mad-frog-brewery-cascara,Mad Frog Brewery,Belarus,Большое Стиклево,Belarus,Мінск
1832,633535597,2018,4.0,1279815,2701117,Сквонч (Squanchy),Sour - Berliner Weisse,bakunin-brewing-co-skvonch-squanchy,Bakunin Brewing Co.,Russia,Saint Petersburg,Belarus,Мінск
1833,633123526,2018,3.5,1279815,1481243,Хмелішча / Hmelišča,IPA - International,trye-beer-hmelishcha-hmelisca,TRYE Beer,Belarus,Новое Поле,Belarus,Мінск
1834,633028624,2018,4.25,1279815,1804191,Aurora Borealis,Sour - Fruited Berliner Weisse,hausmann-brewery-aurora-borealis,Hausmann Brewery,Russia,Pervouralsk,Belarus,Мінск
1835,631367574,2018,3.5,1279815,621640,LIDSKAE Brugge Evening (ЛІДСКАЕ Вечер в Брюгге),Fruit Beer,lidskoe-pivo-lidskoe-pivo-lidskae-brugge-evening-lidskae-vecher-v-bryugge,Lidskoe Pivo (Лидское Пиво),Belarus,Lida,Belarus,Мінск
1836,631175381,2018,3.5,1279815,2065074,Eat the Dust! DDH Mosaic,IPA - Imperial / Double New England,af-brew-eat-the-dust-ddh-mosaic,AF Brew,Russia,Saint Petersburg,Belarus,Мінск
1837,631152627,2018,4.0,1279815,1592076,Goseline Pump: Blueberry,Sour - Fruited Gose,af-brew-goseline-pump-blueberry,AF Brew,Russia,Saint Petersburg,Belarus,Мінск
1838,631152414,2018,3.5,1279815,2763596,Midnight Taproom,Wheat Beer - American Pale Wheat,midnight-project-midnight-taproom,Midnight Project,Belarus,Tsentralny District,Belarus,Мінск
1839,631151863,2018,3.5,1279815,2165297,3XRaid Beer,Lager - IPL (India Pale Lager),to-ol-3xraid-beer,To Øl,Denmark,Copenhagen,Belarus,Мінск
1840,631056102,2018,4.0,1279815,1558998,Follow The White Rabbit,IPA - White,jungle-brewery-follow-the-white-rabbit,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
1841,630260646,2018,3.25,1279815,2766552,Lemon Hefeweizen,Hefeweizen,taler-taler-lemon-hefeweizen,Taler (Талер),Belarus,Minsk,Belarus,Мінск
1842,629584390,2018,4.0,1279815,1592076,Goseline Pump: Blueberry,Sour - Fruited Gose,af-brew-goseline-pump-blueberry,AF Brew,Russia,Saint Petersburg,Belarus,Minsk
1843,629582333,2018,4.0,1279815,2708473,Goseline Pump: Apricot,Sour - Fruited Gose,af-brew-goseline-pump-apricot,AF Brew,Russia,Saint Petersburg,Belarus,Minsk
1844,629561681,2018,3.5,1279815,2712982,ACID RUN,Sour - Other,mad-frog-brewery-acid-run,Mad Frog Brewery,Belarus,Большое Стиклево,Belarus,Мінск
1845,629561498,2018,3.5,1279815,2327,Pêche / Pêcheresse,Lambic - Fruit,brouwerij-lindemans-peche-pecheresse,Brouwerij Lindemans,Belgium,Vlezenbeek,Belarus,Мінск
1846,629554854,2018,3.25,1279815,2755338, Brut IPA,IPA - Brut,taler-taler-brut-ipa,Taler (Талер),Belarus,Minsk,Belarus,Мінск
1847,629553734,2018,3.0,1279815,2759754,СOFFEE ZOMBIE: Ethiopia Sidamo,Brown Ale - Other,mad-frog-brewery-soffee-zombie-ethiopia-sidamo,Mad Frog Brewery,Belarus,Большое Стиклево,Belarus,Мінск
1848,628693020,2018,3.25,1279815,2170298,Bloody Mary v1.0 (Gose),Sour - Fruited Gose,zavod-bloody-mary-v1-0-gose,Zavod,Russia,Khimki,Belarus,Мінск
1849,628044614,2018,3.5,1279815,2262527,Чабор / Chabor,Sour - Gose,trye-beer-chabor-chabor,TRYE Beer,Belarus,Новое Поле,Belarus,Мінск
1850,627734524,2018,4.0,1279815,5101,Bombardier Amber Beer/Premium British Ale (Glorious English Ale),English Bitter,eagle-brewery-formerly-charles-wells-bombardier-amber-beer-premium-british-ale-glorious-english-ale,Eagle Brewery (formerly Charles Wells),England,Bedford,Belarus,Мінск
1851,627327619,2018,3.0,1279815,2741884,Simcoe S.H.,Pilsner - Other,13-litar-simcoe-s-h,13 Litar,Belarus,д. Теребунь,Belarus,Мінск
1852,627264865,2018,4.0,1279815,2710986,Experimentarium Vol.7 (Sour Ale With Blackcurrant),Sour - Fruited,rewort-brewery-experimentarium-vol-7-sour-ale-with-blackcurrant,Rewort Brewery,Russia,Sergiyev Posad,Belarus,Мінск
1853,627264412,2018,3.75,1279815,2367263,Angela D.,Pale Ale - American,rewort-brewery-angela-d,Rewort Brewery,Russia,Sergiyev Posad,Belarus,Мінск
1854,627219401,2018,3.75,1279815,2740880,Sick N Sour,Sour - Fruited Berliner Weisse,jungle-brewery-sick-n-sour,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
1855,627177916,2018,3.5,1279815,1192120,Bonzo OPA,Pale Ale - Australian,victory-art-brew-bonzo-opa,Victory Art Brew,Russia,Ivanteyevka,Belarus,Мінск
1856,627169199,2018,3.25,1279815,1572160,5th Ocean Cider (5-й Океан Яблочный Сидр),Cider - Traditional,moscow-brewing-company-moskovskaya-pivovarennaya-kompaniya-5th-ocean-cider-5-j-okean-yablochnyj-sidr,Moscow Brewing Company (Московская Пивоваренная Компания),Russia,Mytishchi,Belarus,Мінск
1857,626451225,2018,4.25,1279815,6337,Kilkenny,Red Ale - Irish,guinness-kilkenny,Guinness,Ireland,Saint James' Gate,Belarus,Мінск
1858,626405819,2018,3.0,1279815,2745981,Sour Ale,Sour - Other,lidskoe-pivo-lidskoe-pivo-sour-ale,Lidskoe Pivo (Лидское Пиво),Belarus,Lida,Belarus,Мінск
1859,626117378,2018,3.75,1279815,116296,Bayreuther Hell,Lager - Helles,bayreuther-bierbrauerei-bayreuther-brauhaus-hell,Bayreuther Bierbrauerei,Germany,Bayreuth,Belarus,Мінск
1860,625816093,2018,4.0,1279815,2042006,Raspberry Is My Sanctuary,Sour - Fruited Berliner Weisse,af-brew-raspberry-is-my-sanctuary,AF Brew,Russia,Saint Petersburg,Belarus,Minsk
1861,625811346,2018,4.0,1279815,2688207,Fruitality,Fruit Beer,selfmade-brewery-fruitality,Selfmade Brewery,Russia,Moscow,Belarus,Minsk
1862,625774544,2018,4.0,1279815,15677,Paulaner Hefe-Weißbier / Hefe-Weizen / Weissbier,Hefeweizen,paulaner-brauerei-paulaner-hefe-weissbier-hefe-weizen-weissbier,Paulaner Brauerei,Germany,Munich,Belarus,Мінск
1863,625366754,2018,2.75,1279815,2718676,Duplex,IPA - Imperial / Double,bottle-share-duplex,Bottle Share,Russia,Moscow,Belarus,Мінск
1864,624869060,2018,2.75,1279815,1316538,American Pale Ale,Pale Ale - American,landau-beerlab-american-pale-ale,Landau Beerlab,Russia,Sergiyev Posad,Belarus,
1865,624868111,2018,3.75,1279815,2740880,Sick N Sour,Sour - Fruited Berliner Weisse,jungle-brewery-sick-n-sour,Jungle Brewery,Belarus,Юзуфово,Belarus,
1866,624665863,2018,3.5,1279815,2626279,Gris Chris,Grisette,landau-beerlab-gris-chris,Landau Beerlab,Russia,Sergiyev Posad,Belarus,
1867,624634348,2018,4.0,1279815,2738099,Squat & Spot,IPA - New England,jaws-brewery-squat-and-spot,Jaws Brewery,Russia,Zarechnyy,Belarus,
1868,624584509,2018,3.25,1279815,2346940,Wheat Kiss,Hefeweizen,tochca-brewery-wheat-kiss,Tochca Brewery,Belarus,,Belarus,
1869,624295447,2018,2.5,1279815,299160,Koronet Lager,Lager - Euro Pale,lidskoe-pivo-lidskoe-pivo-koronet-lager,Lidskoe Pivo (Лидское Пиво),Belarus,Lida,Belarus,
1870,624294718,2018,3.5,1279815,1694501,Пивная карта. APA,Pale Ale - American,krinitsa-krinica-pivnaya-karta-apa,Krinitsa (Криница),Belarus,Partyzanski District,Belarus,
1871,624294103,2018,3.5,1279815,621640,LIDSKAE Brugge Evening (ЛІДСКАЕ Вечер в Брюгге),Fruit Beer,lidskoe-pivo-lidskoe-pivo-lidskae-brugge-evening-lidskae-vecher-v-bryugge,Lidskoe Pivo (Лидское Пиво),Belarus,Lida,Belarus,
1872,624293376,2018,3.25,1279815,1121037,Kaltenberg Hefe Weissbier,Hefeweizen,koniglich-bayerisches-bier-kaltenberg-hefe-weissbier,König Ludwig Schlossbrauerei Kaltenberg,Germany,Fürstenfeldbruck,Belarus,
1873,624013144,2018,4.0,1279815,2735421,Blend Me! Sour Dry Cider,Cider - Traditional,midnight-project-blend-me-sour-dry-cider,Midnight Project,Belarus,Tsentralny District,Belarus,Minsk
1874,624011698,2018,3.5,1279815,2740880,Sick N Sour,Sour - Fruited Berliner Weisse,jungle-brewery-sick-n-sour,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
1875,623426894,2018,3.5,1279815,10703,Warsteiner Premium Verum / German Pilsener,Pilsner - German,warsteiner-warsteiner-premium-verum-german-pilsener,Warsteiner,Germany,Warstein,Belarus,Мінск
1876,623408909,2018,3.75,1279815,2694856,First Blood,Sour - Other,selfmade-brewery-first-blood,Selfmade Brewery,Russia,Moscow,Belarus,Minsk
1877,623366161,2018,3.5,1279815,1189004,Moloko +,Stout - Milk / Sweet,bakunin-brewing-co-moloko,Bakunin Brewing Co.,Russia,Saint Petersburg,Belarus,Minsk
1878,623338164,2018,3.0,1279815,2740880,Sick N Sour,Sour - Fruited Berliner Weisse,jungle-brewery-sick-n-sour,Jungle Brewery,Belarus,Юзуфово,Belarus,Minsk
1879,623091283,2018,3.0,1279815,2623908,LIDSKAE,Lager - Euro Pale,lidskoe-pivo-lidskoe-pivo-lidskae,Lidskoe Pivo (Лидское Пиво),Belarus,Lida,Belarus,Мінск
1880,622812946,2018,3.75,1279815,1997431,BIERBANK APA,Pale Ale - American,bierbank-bierbank-apa,BIERBANK,Belarus,Минск,Belarus,Мінск
1881,622427809,2018,3.75,1279815,1997431,BIERBANK APA,Pale Ale - American,bierbank-bierbank-apa,BIERBANK,Belarus,Минск,Belarus,Мінск
1882,621803499,2018,3.25,1279815,1694501,Пивная карта. APA,Pale Ale - American,krinitsa-krinica-pivnaya-karta-apa,Krinitsa (Криница),Belarus,Partyzanski District,Belarus,Мінск
1883,621534119,2018,3.25,1279815,2718645,Strawberry Wheat Saison,Fruit Beer,taler-taler-strawberry-wheat-saison,Taler (Талер),Belarus,Minsk,Belarus,Мінск
1884,621195432,2018,1.5,1279815,2261200,ВАСЬКА РЫЖЕЕ / VASKA RED,Lager - Euro Pale,vasileostrovskaya-brewery-vasileostrovskaya-pivovarnya-vaska-ryzhee-vaska-red,Vasileostrovskaya Brewery (Василеостровская Пивоварня),Russia,Saint Petersburg,Belarus,Мінск
1885,621194829,2018,3.0,1279815,1963625,КВАДРАТ чёрный яблочный сидр / KVADRAT black apple cider,Cider - Traditional,vasileostrovskaya-brewery-vasileostrovskaya-pivovarnya-kvadrat-chyornyj-yablochnyj-sidr-kvadrat-black-apple-cider,Vasileostrovskaya Brewery (Василеостровская Пивоварня),Russia,Saint Petersburg,Belarus,Мінск
1886,621194457,2018,3.5,1279815,2535914,KRIEK de LUTIN,Fruit Beer,vasileostrovskaya-brewery-vasileostrovskaya-pivovarnya-kriek-de-lutin,Vasileostrovskaya Brewery (Василеостровская Пивоварня),Russia,Saint Petersburg,Belarus,Мінск
1887,621029377,2018,3.25,1279815,201292,Rowing Jack,IPA - American,alebrowar-rowing-jack,AleBrowar,Poland,Lębork,Belarus,Мінск
1888,621027756,2018,1.5,1279815,2699468,Fresh This Day,Pilsner - Czech,13-litar-fresh-this-day,13 Litar,Belarus,д. Теребунь,Belarus,Мінск
1889,621020439,2018,3.25,1279815,2732211,Citra SH,Wheat Beer - American Pale Wheat,13-litar-citra-sh,13 Litar,Belarus,д. Теребунь,Belarus,Мінск
1890,620744612,2018,3.0,1279815,2623908,LIDSKAE,Lager - Euro Pale,lidskoe-pivo-lidskoe-pivo-lidskae,Lidskoe Pivo (Лидское Пиво),Belarus,Lida,Belarus,Мінск
1891,620538080,2018,4.0,1279815,2573298,Insider Cider 2 (Hoppy Edition),Cider - Traditional,selfmade-brewery-insider-cider-2-hoppy-edition,Selfmade Brewery,Russia,Moscow,Belarus,Minsk
1892,620184110,2018,4.0,1279815,2679518,Spectre,IPA - New England,victory-art-brew-spectre,Victory Art Brew,Russia,Ivanteyevka,Belarus,Minsk
1893,620183782,2018,3.75,1279815,2710986,Experimentarium Vol.7 (Sour Ale With Blackcurrant),Sour - Fruited,rewort-brewery-experimentarium-vol-7-sour-ale-with-blackcurrant,Rewort Brewery,Russia,Sergiyev Posad,Belarus,Minsk
1894,619455905,2018,3.5,1279815,418241,Hoppy Surf,Pale Ale - American,af-brew-hoppy-surf,AF Brew,Russia,Saint Petersburg,Belarus,Minsk
1895,619424283,2018,4.25,1279815,2632434,Acid Anomaly,Sour - Other,selfmade-brewery-acid-anomaly,Selfmade Brewery,Russia,Moscow,Belarus,Minsk
1896,619408139,2018,4.5,1279815,2688207,Fruitality,Fruit Beer,selfmade-brewery-fruitality,Selfmade Brewery,Russia,Moscow,Belarus,Мінск
1897,618889093,2018,3.75,1279815,707948,Bocmano Ūsai (Bosun’s Moustache),IPA - American,raudonu-plytu-alaus-dirbtuves-svyturys-bocmano-usai-bosun-s-moustache,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,Klaipėda,Belarus,Astrashytski Haradok
1898,618876897,2018,3.5,1279815,2042006,Raspberry Is My Sanctuary,Sour - Fruited Berliner Weisse,af-brew-raspberry-is-my-sanctuary,AF Brew,Russia,Saint Petersburg,Belarus,Astrashytski Haradok
1899,617722172,2018,3.0,1279815,2143877,St.Richi Hugo,Cider - Traditional,krinitsa-krinica-st-richi-hugo,Krinitsa (Криница),Belarus,Partyzanski District,Belarus,Мінск
1900,617712200,2018,3.75,1279815,2683464,Valaduta APA,Pale Ale - American,valaduta-brovar-valaduta-apa,Valaduta Brovar,Belarus,Володута,Belarus,Мінск
1901,617710903,2018,3.25,1279815,3425133,ВАСИЛЕОСТРОВСКОЕ Пшеничное / VASILEOSTROVSKOE Weissbier,Wheat Beer - Other,vasileostrovskaya-brewery-vasileostrovskaya-pivovarnya-vasileostrovskoe-pshenichnoe-vasileostrovskoe-weissbier,Vasileostrovskaya Brewery (Василеостровская Пивоварня),Russia,Saint Petersburg,Belarus,Мінск
1902,617615210,2018,3.75,1279815,2567435,Смородиновый сидр,Cider - Traditional,tochca-brewery-smorodinovyj-sidr,Tochca Brewery,Belarus,,Belarus,Мінск
1903,617615094,2018,4.0,1279815,2632434,Acid Anomaly,Sour - Other,selfmade-brewery-acid-anomaly,Selfmade Brewery,Russia,Moscow,Belarus,Мінск
1904,617615001,2018,4.25,1279815,2694856,First Blood,Sour - Other,selfmade-brewery-first-blood,Selfmade Brewery,Russia,Moscow,Belarus,Мінск
1905,617316740,2018,3.25,1279815,7895,Cassis,Lambic - Fruit,brouwerij-lindemans-cassis,Brouwerij Lindemans,Belgium,Vlezenbeek,Belarus,Мінск
1906,617316341,2018,2.0,1279815,2699468,Fresh This Day,Pilsner - Czech,13-litar-fresh-this-day,13 Litar,Belarus,д. Теребунь,Belarus,Мінск
1907,617298816,2018,3.5,1279815,2707337,Azacca SH,IPA - American,13-litar-azacca-sh,13 Litar,Belarus,д. Теребунь,Belarus,Мінск
1908,616963177,2018,3.75,1279815,431371,Oatmeal Stout,Stout - Oatmeal,jaws-brewery-oatmeal-stout,Jaws Brewery,Russia,Zarechnyy,Belarus,Мінск
1909,616675872,2018,3.5,1279815,1121037,Kaltenberg Hefe Weissbier,Hefeweizen,koniglich-bayerisches-bier-kaltenberg-hefe-weissbier,König Ludwig Schlossbrauerei Kaltenberg,Germany,Fürstenfeldbruck,Belarus,Мінск
1910,616621663,2018,3.25,1279815,2215176,Not So Scary,IPA - New England,alebrowar-not-so-scary,AleBrowar,Poland,Lębork,Belarus,Мінск
1911,616048550,2018,4.25,1279815,2679518,Spectre,IPA - New England,victory-art-brew-spectre,Victory Art Brew,Russia,Ivanteyevka,Belarus,Мінск
1912,616041435,2018,4.0,1279815,2684884,Арбузье,Sour - Fruited Gose,courage-brewery-arbuze,Courage Brewery,Russia,Moscow,Belarus,Мінск
1913,615961099,2018,4.0,1279815,2632434,Acid Anomaly,Sour - Other,selfmade-brewery-acid-anomaly,Selfmade Brewery,Russia,Moscow,Belarus,Мінск
1914,615960850,2018,3.5,1279815,2712982,ACID RUN,Sour - Other,mad-frog-brewery-acid-run,Mad Frog Brewery,Belarus,Большое Стиклево,Belarus,Мінск
1915,615874406,2018,3.5,1279815,581827,Pomme Royal Semisweet Cider (Полусладкий),Cider - Traditional,vezha-vezha-pomme-royal-semisweet-cider-polusladkij,Vezha (Вежа),Belarus,Shumilino,Belarus,
1916,615238119,2018,3.75,1279815,631746,Nuclear Laundry (Атомная Прачечная),IPA - American,jaws-brewery-nuclear-laundry-atomnaya-prachechnaya,Jaws Brewery,Russia,Zarechnyy,Belarus,
